Cynthia Uwak,Nigeria,Falköpings KIK
Lilian Cole,Nigeria,Delta Queens FC
Maureen Eke,Nigeria,Delta Queens FC
Aladi Ayegba,Nigeria,Kokkolan Palloveikot
Player,North Korea,Club
Phi Un-hui,North Korea,Amrokgang
Kim Kyong-hwa,North Korea,25 April
Om Jong-ran,North Korea,25 April
Yun Song-mi,North Korea,Pyongyang City
Song Jong-sun,North Korea,Amrokgang
Kim Ok-sim,North Korea,Rimyongsu
Ho Sun-hui,North Korea,Amrokgang
Kil Son-hui,North Korea,Rimyongsu
Ri Un-suk,North Korea,25 April
Ri Kum-suk (captain),North Korea,25 April
Ho Un-byol,North Korea,25 April
Ri Un-gyong,North Korea,Rimyongsu
Jang Yong-ok,North Korea,25 April
Sonu Kyong-sun,North Korea,25 April
Kong Hye-ok,North Korea,25 April
Kim Yong-ae,North Korea,25 April
Yun Hyon-hi,North Korea,25 April
Jong Pok-sim,North Korea,25 April
Hong Myong-gum,North Korea,Amrokgang
Jon Myong-hui,North Korea,Rimyongsu
Player,Sweden,Club
Hedvig Lindahl,Sweden,Linköping FC
Karolina Westberg,Sweden,Umeå IK
Stina Segerström,Sweden,KIF Örebro DFF
Hanna Marklund,Sweden,Sunnanå SK
Caroline Seger,Sweden,Linköping FC
Sara Thunebro,Sweden,Djurgårdens IF
Sara Larsson,Sweden,Linköping FC
Lotta Schelin,Sweden,Kopparbergs/Göteborg FC
Therese Lundin,Sweden,Malmö FF
Hanna Ljungberg,Sweden,Umeå IK
Victoria Svensson (captain),Sweden,Djurgårdens IF
Sofia Lundgren,Sweden,AIK
Frida Östberg,Sweden,Linköping FC
Sara Johansson,Sweden,Hammarby IF
Therese Sjögran,Sweden,Malmö FF
Anna Paulson,Sweden,Umeå IK
Madelaine Edlund,Sweden,Umeå IK
Nilla Fischer,Sweden,Malmö FF
Charlotte Rohlin,Sweden,Linköping FC
Linda Forsberg,Sweden,Djurgårdens IF
Kristin Hammarström,Sweden,KIF Örebro DFF
Player,United States,Club
Briana Scurry,United States,Massachusetts
Marian Dalmy,United States,Santa Clara
Christie Rampone,United States,Monmouth
Cat Whitehill,United States,New Jersey Wildcats
Lindsay Tarpley,United States,UNC
Natasha Kai,United States,Hawaii
Shannon Boxx,United States,Notre Dame
Tina Ellertson,United States,Washington
Heather O'Reilly,United States,New Jersey Wildcats
Aly Wagner,United States,Santa Clara
Carli Lloyd,United States,Rutgers
Leslie Osborne,United States,Santa Clara
Kristine Lilly (captain),United States,UNC
Stephanie Lopez,United States,University of Portland
Kate Markgraf,United States,Notre Dame
Angela Hucles,United States,Virginia
Lori Chalupny,United States,River Cities Futbol Club
Hope Solo,United States,Washington
Marci Jobson,United States,SMU
Abby Wambach,United States,Florida
Nicole Barnhart,United States,Stanford
Player,Australia,Club
Melissa Barbieri,Australia,Richmond SC
Kate McShea,Australia,Queensland Academy of Sport
Alicia Ferguson,Australia,Queensland Sting
Dianne Alagich,Australia,NSW Institute of Sport
Cheryl Salisbury (captain),Australia,NSW Institute of Sport
Rhian Davies,Australia,NSW Institute of Sport
Heather Garriock,Australia,Adirondack Lynx
Caitlin Munoz,Australia,ACT Academy of Sport
Sarah Walsh,Australia,NSW Institute of Sport
Joanne Peters,Australia,NSW Institute of Sport
Lisa De Vanna,Australia,Doncaster Rovers Belles LFC
Kate Gill,Australia,NSW Institute of Sport
Thea Slatyer,Australia,NSW Institute of Sport
Collette McCallum,Australia,Western Waves
Sally Shipard,Australia,ACT Academy of Sport
Lauren Colthorpe,Australia,NSW Institute of Sport
Danielle Small,Australia,NSW Institute of Sport
Lydia Williams,Australia,ACT Academy of Sport
Clare Polkinghorne,Australia,Queensland Academy of Sport
Joanne Burgess,Australia,NSW Institute of Sport
Emma Wirkus,Australia,South Australian Institute of Sport
Player,Canada,Club
Karina LeBlanc,Canada,New Jersey Wildcats
Kristina Kiss,Canada,Unattached
Melanie Booth,Canada,Toronto Lynx
Robyn Gayle,Canada,Ottawa Fury
Andrea Neil,Canada,Vancouver Whitecaps
Tanya Dennis,Canada,Nebraska Cornhuskers
Rhian Wilkinson,Canada,Ottawa Fury
Diana Matheson,Canada,Ottawa Fury
Candace Chapman,Canada,Vancouver Whitecaps
Martina Franko,Canada,Vancouver Whitecaps
Randee Hermus,Canada,Vancouver Whitecaps
Christine Sinclair (captain),Canada,Vancouver Whitecaps
Amy Walsh,Canada,Laval Comets
Melissa Tancredi,Canada,Atlanta Silverbacks
Kara Lang,Canada,Vancouver Whitecaps
Katie Thorlakson,Canada,Notre Dame Fighting Irish
Brittany Timko,Canada,Vancouver Whitecaps
Erin McLeod,Canada,Vancouver Whitecaps
Sophie Schmidt,Canada,Atlanta Silverbacks
Taryn Swiatek,Canada,Ottawa Fury
Jodi-Ann Robinson,Canada,Vancouver Whitecaps
Player,Ghana,Club
Gladys Enti,Ghana,Ghatel Ladies
Aminatu Ibrahim,Ghana,Ghatel Ladies
Mavis Danso,Ghana,Robert Morris College
Doreen Awuah,Ghana,Ghatel Ladies
Patricia Ofori,Ghana,University of Alabama
Florence Okoe,Ghana,Ghatel Ladies
Safia Abdul Rahman,Ghana,Ghatel Ladies
Sheila Okai,Ghana,Ghatel Ladies
Anita Amenuku,Ghana,Ghatel Ladies
Adjoa Bayor (captain),Ghana,Ghatel Ladies
Gloria Foriwa,Ghana,Ghatel Ladies
Olivia Amoako,Ghana,Ghatel Ladies
Yaa Avoe,Ghana,Ash Town Ladies
Rumanatu Tahiru,Ghana,Athleta Ladies
Lydia Ankrah,Ghana,Post Ladies
Memunatu Sulemana,Ghana,Post Ladies
Hamdya Abass,Ghana,Ghatel Ladies
Anita Amankwa,Ghana,Takoradi Ladies
Fati Mohammed,Ghana,Robert Morris College
Belinda Kanda,Ghana,University of Alabama
Memuna Darku,Ghana,Ghatel Ladies
Player,Norway,Club
Bente Nordby,Norway,Djurgårdens IF Dam
Ane Stangeland Horpestad (captain),Norway,Klepp
Gunhild Følstad,Norway,Trondheims-Ørn SK
Ingvild Stensland,Norway,Kopparbergs/Göteborg FC
Siri Nordby,Norway,Røa IL
Camilla Huse,Norway,Kolbotn IL
Trine Rønning,Norway,Kolbotn IL
Solveig Gulbrandsen,Norway,Kolbotn IL
Isabell Herlovsen,Norway,Kolbotn IL
Melissa Wiik,Norway,Asker SK
Leni Larsen Kaurin,Norway,Asker SK
Erika Skarbø,Norway,Arna-Bjørnar
Christine Colombo Nilsen,Norway,Kolbotn IL
Guro Knutsen,Norway,Røa IL
Madeleine Giske,Norway,Arna-Bjørnar
Ragnhild Gulbrandsen,Norway,Asker SK
Lene Mykjåland,Norway,Røa IL
Marie Knutsen,Norway,Røa IL
Marit Fiane Christensen,Norway,Røa IL
Lise Klaveness,Norway,Umeå IK
Lene Storløkken,Norway,Team Strømmen FK
Player,Brazil,Club
Andréia,Brazil,Transportes Alcaine
Elaine,Brazil,Umeå
Aline (captain),Brazil,CEUNSP Salto
Tânia,Brazil,Saad
Renata Costa,Brazil,Botucatu
Rosana,Brazil,SV Neulengbach
Daniela,Brazil,Saad
Formiga,Brazil,Saad
Maycon,Brazil,Saad
Marta,Brazil,Umeå
Cristiane,Brazil,VfL Wolfsburg
Bárbara,Brazil,Sport Recife
Mônica,Brazil,Botucatu
Grazielle,Brazil,Botucatu
Kátia,Brazil,Lyon
Simone,Brazil,Lyon
Daiane,Brazil,Botucatu
Pretinha,Brazil,Leonessa
Michele,Brazil,Botucatu
Ester,Brazil,CEPE-Caxias
Thaís,Brazil,São Caetano
Player,China PR,Club
Zhang Yanru,China PR,Jiangsu Shuntian
Weng Xinzhi,China PR,Jiangsu Shuntian
Li Jie,China PR,Beijing Chengjian
Wang Kun,China PR,Hebei Huabei
Song Xiaoli,China PR,Jiangsu Shuntian
Xie Caixia,China PR,Guangdong Xiongying
Bi Yan (captain),China PR,Dalian Shide
Pan Lina,China PR,Shanghai Shenhua
Han Duan,China PR,Dalian Shide
Ma Xiaoxu,China PR,Dalian Shide
Pu Wei,China PR,Inter Shanghai
Qu Feifei,China PR,Bayi
Li Dongna,China PR,Tianjin Teda
Zhang Ouying,China PR,Hebei Huabei
Zhou Gaoping,China PR,Jiangsu Shuntian
Liu Yali,China PR,Hebei Huabei
Liu Sa,China PR,Beijing Chenjian
Han Wenxia,China PR,Dalian Shide
Zhang Ying,China PR,Shanghai Shenhua
Zhang Tong,China PR,Beijing Chenjian
Xu Meishuang,China PR,Changchun Yatai
Player,Denmark,Club
Heidi Johansen,Denmark,Fortuna Hjørring
Mia Olsen,Denmark,Brøndby IF
Katrine Pedersen (captain),Denmark,Asker S.K.
Gitte Andersen,Denmark,Brøndby IF
Bettina Falk,Denmark,Brøndby IF
Louise Hansen,Denmark,1. FFC Frankfurt
Cathrine Paaske Sørensen,Denmark,Brøndby IF
Julie Rydahl Bukh,Denmark,Brøndby IF
Maiken Pape,Denmark,Brøndby IF
Anne Dot Eggers Nielsen,Denmark,Brøndby IF
Merete Pedersen,Denmark,Odense
Stine Dimun,Denmark,Brøndby IF
Johanna Rasmussen,Denmark,Fortuna Hjørring
Dorte Dalum Jensen,Denmark,Djurgårdens IF Dam
Mariann Gajhede Knudsen,Denmark,Fortuna Hjørring
Tine Cederkvist,Denmark,Brøndby IF
Janne Madsen,Denmark,Fortuna Hjørring
Christina Ørntoft,Denmark,Skovlunde
Line Røddik Hansen,Denmark,Brøndby IF
Camilla Sand Andersen,Denmark,Fortuna Hjørring
Susanne Graversen,Denmark,Skovbakken IK
Player,New Zealand,Club
Jenny Bindon,New Zealand,Three Kings United
Ria Percival,New Zealand,Lynn-Avon United
Hannah Bromley,New Zealand,Soccerplus Connecticut
Katie Hoyle,New Zealand,Lynn-Avon United
Abby Erceg,New Zealand,Western Springs AFC
Rebecca Smith (captain),New Zealand,Sunnanå SK
Zoe Thompson,New Zealand,Three Kings United
Hayley Moorwood,New Zealand,Lynn-Avon United
Wendi Henderson,New Zealand,Upper Hutt City FC
Annalie Longo,New Zealand,Three Kings United
Marlies Oostdam,New Zealand,Eastern Suburbs AFC
Stephanie Puckrin,New Zealand,Lynn-Avon United
Ali Riley,New Zealand,Stanford University
Simone Ferrara,New Zealand,Ajax America
Maia Jackman,New Zealand,Western Springs AFC
Emma Humphries,New Zealand,Cocoa Expos
Rebecca Tegg,New Zealand,Eastern Suburbs AFC
Priscilla Duncan,New Zealand,Western Springs AFC
Emily McColl,New Zealand,Cocoa Expos
Merissa Smith,New Zealand,Three Kings United
Rachel Howard,New Zealand,TSV Crailsheim
