Christine Sinclair (captain),Canada,Portland Thorns
Sophie Schmidt,Canada,Houston Dash
Vanessa Gilles,Canada,Lyon
Nichelle Prince,Canada,Houston Dash
Gabrielle Carle,Canada,Washington Spirit
Jessie Fleming,Canada,Chelsea
Sabrina D'Angelo,Canada,Arsenal
Adriana Leon,Canada,Manchester United
Cloé Lacasse,Canada,Benfica
Simi Awujo,Canada,USC Trojans
Lysianne Proulx,Canada,Torreense
Olivia Smith,Canada,Penn State Nittany Lions
Player,Nigeria,Club
Tochukwu Oluehi,Nigeria,Hakkarigücü Spor
Ashleigh Plumptre,Nigeria,unattached
Osinachi Ohale,Nigeria,Alavés
Glory Ogbonna,Nigeria,Beşiktaş
Onome Ebi (captain),Nigeria,Abia Angels
Ifeoma Onumonu,Nigeria,NJ/NY Gotham FC
Toni Payne,Nigeria,Sevilla
Asisat Oshoala,Nigeria,Barcelona
Desire Oparanozie,Nigeria,Wuhan Jianghan University
Christy Ucheibe,Nigeria,Benfica
Gift Monday,Nigeria,Granadilla Tenerife
Uchenna Kanu,Nigeria,Racing Louisville
Deborah Abiodun,Nigeria,Rivers Angels
Oluwatosin Demehin,Nigeria,Reims
Rasheedat Ajibade,Nigeria,Atlético Madrid
Chiamaka Nnadozie,Nigeria,Paris FC
Francisca Ordega,Nigeria,CSKA Moscow
Halimatu Ayinde,Nigeria,Rosengård
Jennifer Echegini,Nigeria,Florida State Seminoles
Rofiat Imuran,Nigeria,Reims
Esther Okoronkwo,Nigeria,Saint-Étienne
Michelle Alozie,Nigeria,Houston Dash
Yewande Balogun,Nigeria,Saint-Étienne
Player,Republic of Ireland,Club
Courtney Brosnan,Republic of Ireland,Everton
Claire O'Riordan,Republic of Ireland,Celtic
Chloe Mustaki,Republic of Ireland,Bristol City
Louise Quinn,Republic of Ireland,Birmingham City
Niamh Fahey,Republic of Ireland,Liverpool
Megan Connolly,Republic of Ireland,Brighton & Hove Albion
Diane Caldwell,Republic of Ireland,Reading
Ruesha Littlejohn,Republic of Ireland,Aston Villa
Amber Barrett,Republic of Ireland,Turbine Potsdam
Denise O'Sullivan,Republic of Ireland,North Carolina Courage
Katie McCabe (captain),Republic of Ireland,Arsenal
Lily Agg,Republic of Ireland,London City Lionesses
Áine O'Gorman,Republic of Ireland,Shamrock Rovers
Heather Payne,Republic of Ireland,Florida State Seminoles
Lucy Quinn,Republic of Ireland,Birmingham City
Grace Moloney,Republic of Ireland,Reading
Sinead Farrelly,Republic of Ireland,NJ/NY Gotham FC
Kyra Carusa,Republic of Ireland,London City Lionesses
Abbie Larkin,Republic of Ireland,Shamrock Rovers
Marissa Sheva,Republic of Ireland,Washington Spirit
Ciara Grant,Republic of Ireland,Hearts
Isibeal Atkinson,Republic of Ireland,West Ham United
Megan Walsh,Republic of Ireland,Brighton & Hove Albion
Player,Costa Rica,Club
Génesis Pérez,Costa Rica,UCF Knights
Gabriela Guillén,Costa Rica,Þór/KA
María Coto,Costa Rica,Alajuelense
Mariana Benavides,Costa Rica,Saprissa
Valeria del Campo,Costa Rica,Monterrey
Carol Sánchez,Costa Rica,Independiente Santa Fe
Melissa Herrera,Costa Rica,Bordeaux
Mariela Campos,Costa Rica,Saprissa
María Paula Salas,Costa Rica,Monterrey
Gloriana Villalobos,Costa Rica,Saprissa
Raquel Rodríguez (captain),Costa Rica,Portland Thorns
María Paula Elizondo,Costa Rica,Saprissa
Emilie Valenciano,Costa Rica,Asheville City
Priscila Chinchilla,Costa Rica,Glasgow City
Cristín Granados,Costa Rica,Sporting
Katherine Alvarado,Costa Rica,Saprissa
Sofía Varela,Costa Rica,Santos Laguna
Priscilla Tapia,Costa Rica,Saprissa
Alexandra Pinell,Costa Rica,Alajuelense
Fabiola Villalobos,Costa Rica,Alajuelense
Sheika Scott,Costa Rica,Alajuelense
Catalina Estrada,Costa Rica,Saprissa
Daniela Solera,Costa Rica,Sporting
Player,Japan,Club
Ayaka Yamashita,Japan,INAC Kobe Leonessa
Risa Shimizu,Japan,West Ham United
Moeka Minami,Japan,Roma
Saki Kumagai (captain),Japan,Bayern Munich
Shiori Miyake,Japan,INAC Kobe Leonessa
Hina Sugita,Japan,Portland Thorns
Hinata Miyazawa,Japan,MyNavi Sendai
Hikaru Naomoto,Japan,Urawa Reds
Riko Ueki,Japan,Tokyo Verdy Beleza
Fūka Nagano,Japan,Liverpool
Mina Tanaka,Japan,INAC Kobe Leonessa
Hana Takahashi,Japan,Urawa Reds
Jun Endō,Japan,Angel City
Yui Hasegawa,Japan,Manchester City
Aoba Fujino,Japan,Tokyo Verdy Beleza
Honoka Hayashi,Japan,West Ham United
Kiko Seike,Japan,Urawa Reds
Momoko Tanaka,Japan,Tokyo Verdy Beleza
Miyabi Moriya,Japan,INAC Kobe Leonessa
Maika Hamano,Japan,Hammarby IF
Chika Hirao,Japan,Albirex Niigata
Remina Chiba,Japan,JEF United Chiba
Rion Ishikawa,Japan,Urawa Reds
Player,Spain,Club
Misa Rodríguez,Spain,Real Madrid
Ona Batlle,Spain,Manchester United
Teresa Abelleira,Spain,Real Madrid
Irene Paredes,Spain,Barcelona
Ivana Andrés (captain),Spain,Real Madrid
Aitana Bonmatí,Spain,Barcelona
Irene Guerrero,Spain,Atlético Madrid
Mariona Caldentey,Spain,Barcelona
Esther González,Spain,Real Madrid
Jennifer Hermoso,Spain,Pachuca
Alexia Putellas,Spain,Barcelona
Oihane Hernández,Spain,Athletic Bilbao
Enith Salón,Spain,Valencia
Laia Codina,Spain,Barcelona
Eva Navarro,Spain,Atlético Madrid
María Pérez,Spain,Barcelona
Alba Redondo,Spain,Levante
Salma Paralluelo,Spain,Barcelona
Olga Carmona,Spain,Real Madrid
Rocío Gálvez,Spain,Real Madrid
Claudia Zornoza,Spain,Real Madrid
Athenea del Castillo,Spain,Real Madrid
Cata Coll,Spain,Barcelona
Player,Zambia,Club
Catherine Musonda,Zambia,Tomiris-Turan
Judith Soko,Zambia,YASA
Lushomo Mweemba,Zambia,Green Buffaloes
Susan Banda,Zambia,Red Arrows
Mary Mulenga,Zambia,Red Arrows
Mary Wilombe,Zambia,Red Arrows
Ochumba Lubandji,Zambia,Red Arrows
Margaret Belemu,Zambia,Shanghai Shengli
Hellen Mubanga,Zambia,Zaragoza CFF
Comfort Selemani,Zambia,Elite Ladies
Barbra Banda (captain),Zambia,Shanghai Shengli
Evarine Katongo,Zambia,ZISD Women
Martha Tembo,Zambia,BIIK Shymkent
Ireen Lungu,Zambia,BIIK Shymkent
Agness Musase,Zambia,Green Buffaloes
Leticia Lungu,Zambia,ZESCO Ndola Girls
Racheal Kundananji,Zambia,Madrid CFF
Eunice Sakala,Zambia,Nkwazi Queens
Siomala Mapepa,Zambia,Elite Ladies
Hellen Chanda,Zambia,BIIK Shymkent
Avell Chitundu,Zambia,ZESCO Ndola Girls
Esther Banda,Zambia,BUSA
Vast Phiri,Zambia,ZESCO Ndola Girls
Player,China,Club
Zhu Yu,China,Shanghai Shengli
Li Mengwen,China,Paris Saint-Germain
Dou Jiaxing,China,Jiangsu
Wang Linlin,China,Shanghai Shengli
Wu Haiyan,China,Wuhan Jianghan University
Zhang Xin,China,Shanghai Shengli
Wang Shuang,China,Racing Louisville
Yao Wei,China,Wuhan Jianghan University
Shen Mengyu,China,Celtic
Zhang Rui (vice-captain),China,Wuhan Jianghan University
Wang Shanshan (captain),China,Wuhan Jianghan University
Xu Huan,China,Jiangsu
Yang Lina,China,Levante Las Planas
