Tracey Wheeler,Australia,Forrestfield United
Sarah Cooper,Australia,Mindil Aces
Jane Oakley,Australia,Berwick City
Julie Murray (captain),Australia,Sydney Olympic
Cheryl Salisbury,Australia,Stirling Macedonia
Anissa Tann,Australia,Marconi Stallions
Alison Forman,Australia,Fortuna Hjørring
Sonia Gegenhuber,Australia,Eastern Suburbs
Angela Iannotta,Australia,Agliana CF
Sunni Hughes,Australia,Panasonic Bambina
Kaylene Janssen,Australia,Eastern Suburbs
Michelle Watson,Australia,Marconi Stallions
Traci Bartlett,Australia,Marconi Stallions
Denie Pentecost,Australia,Sydney Olympic
Kim Lembryk,Australia,Marconi Stallions
Lisa Casagrande,Australia,Goonellabah Hornets
Sacha Wainwright,Australia,Weston Creek
Louise McMurtrie,Australia,Queensland Academy of Sport
Lizzy Claydon,Australia,Stirling Vasto
Claire Nichols,Australia,Liverpool (NSW)
Player,China PR,Club
Zhong Honglian,China PR,Dalian
Wang Liping,China PR,Hebei
Fan Yunjie,China PR,Henan
Yu Hongqi,China PR,Dalian
Zhou Yang,China PR,Dalian
Zhou Hua,China PR,Dalian
Wei Haiying,China PR,Guangdong
Shui Qingxia,China PR,Shanghai SVA
Sun Wen (captain),China PR,Shanghai SVA
Liu Ailing,China PR,Beijing
Sun Qingmei,China PR,Hebei
Wen Lirong,China PR,Beijing
Niu Lijie,China PR,Changchun
Xie Huilin,China PR,Shanghai SVA
Shi Guihong,China PR,Guangdong
Chen Yufeng,China PR,Shandong
Zhao Lihong,China PR,Guangdong
Man Yanling,China PR,Beijing
Li Ying,China PR,Beijing
Gao Hong,China PR,Guangdong
Player,Denmark,Club
Dorthe Larsen,Denmark,Fortuna Hjørring
Louise Hansen,Denmark,BK Rødovre
Kamma Flæng,Denmark,HEI Aarhus
Lene Terp,Denmark,Vejle
Katrine Pedersen,Denmark,HEI Aarhus
Rikke Holm,Denmark,OB
Annette Laursen,Denmark,HEI Aarhus
Lisbet Kolding,Denmark,HEI Aarhus
Helle Jensen (captain),Denmark,Fortuna Hjørring
Birgit Christensen,Denmark,Fortuna Hjørring
Gitte Krogh,Denmark,HEI Aarhus
Anne Dot Eggers Nielsen,Denmark,HEI Aarhus
Christina Hansen,Denmark,Hillerød
Lene Madsen,Denmark,Fortuna Hjørring
Christina Bonde,Denmark,BK Rødovre
Helle Bjerregaard,Denmark,BK Rødovre
Karina Christensen,Denmark,Fortuna Hjørring
Bettina Allentoft,Denmark,HEI Aarhus
Jeanne Axelsen,Denmark,Hillerød
Christina Petersen,Denmark,Fortuna Hjørring
Player,United States,Club
Briana Scurry,United States,University of Massachusetts Amherst
Thori Staples,United States,NC State
Holly Manthei,United States,University of Notre Dame
Carla Overbeck (captain),United States,University of North Carolina
Tiffany Roberts,United States,University of North Carolina
Debbie Keller,United States,University of North Carolina
Sarah Rafanelli,United States,Santa Clara University
Linda Hamilton,United States,University of North Carolina
Mia Hamm,United States,University of North Carolina
Michelle Akers,United States,University of Central Florida
Julie Foudy,United States,Stanford University
Carin Jennings-Gabarra,United States,UC Santa Barbara
Kristine Lilly,United States,University of North Carolina
Joy Fawcett,United States,UC Berkeley
Tisha Venturini,United States,University of North Carolina
Tiffeny Milbrett,United States,University of Portland
Jennifer Lalor,United States,Santa Clara University
Saskia Webber,United States,Rutgers University
Amanda Cromwell,United States,University of Virginia
Mary Harvey,United States,Santa Clara University
