Annalie Longo,New Zealand,Coastal Spirit
Hannah Wilkinson,New Zealand,Univ. of Tennessee
C. J. Bott,New Zealand,Forrest Hill Milford
Evie Millynn,New Zealand,Eastern Suburbs
Daisy Cleverley,New Zealand,Forrest Hill Milford
Rebecca Rolls,New Zealand,Three Kings United
Emma Kete,New Zealand,Fencibles United
Cushla Lichtwark,New Zealand,Hutt City
Player,Germany,Club
Nadine Angerer (captain),Germany,Portland Thorns
Bianca Schmidt,Germany,1. FFC Frankfurt
Saskia Bartusiak,Germany,1. FFC Frankfurt
Leonie Maier,Germany,FC Bayern Munich
Annike Krahn,Germany,Paris Saint-Germain
Simone Laudehr,Germany,1. FFC Frankfurt
Melanie Behringer,Germany,FC Bayern Munich
Pauline Bremer,Germany,1. FFC Turbine Potsdam
Lena Lotzen,Germany,FC Bayern Munich
Dzsenifer Marozsán,Germany,1. FFC Frankfurt
Anja Mittag,Germany,FC Rosengård
Almuth Schult,Germany,VfL Wolfsburg
Célia Šašić,Germany,1. FFC Frankfurt
Babett Peter,Germany,VfL Wolfsburg
Jennifer Cramer,Germany,1. FFC Turbine Potsdam
Melanie Leupolz,Germany,FC Bayern Munich
Josephine Henning,Germany,Paris Saint-Germain
Alexandra Popp,Germany,VfL Wolfsburg
Lena Petermann,Germany,SC Freiburg
Lena Goeßling,Germany,VfL Wolfsburg
Laura Benkarth,Germany,SC Freiburg
Tabea Kemme,Germany,1. FFC Turbine Potsdam
Sara Däbritz,Germany,SC Freiburg
Player,Ivory Coast,Club
Lydie Saki,Ivory Coast,Juventus de Yopougon
Fatou Coulibaly,Ivory Coast,Juventus de Yopougon
Djelika Coulibaly,Ivory Coast,Juventus de Yopougon
Nina Kpaho,Ivory Coast,Juventus de Yopougon
Mariam Diakité,Ivory Coast,ES Abobo
Rita Akaffou,Ivory Coast,Juventus de Yopougon
Nadege Essoh,Ivory Coast,Juventus de Yopougon
Ines Nrehy,Ivory Coast,WFC Rossiyanka
Sandrine Niamien,Ivory Coast,ES Abobo
Ange N'Guessan,Ivory Coast,Omness de Dabou
Rebecca Elloh,Ivory Coast,Onze Sœurs de Gagnoa
Ida Guehai,Ivory Coast,Kristianstads DFF
Fernande Tchetche,Ivory Coast,Omness de Dabou
Josée Nahi,Ivory Coast,Zvezda 2005 Perm
Christine Lohoues,Ivory Coast,Onze Sœurs de Gagnoa
Dominique Thiamale (captain),Ivory Coast,Omness de Dabou
Nadège Cissé,Ivory Coast,ES Abobo
Binta Diakité,Ivory Coast,ASF Medenine
Jessica Aby,Ivory Coast,Onze Sœurs de Gagnoa
Aminata Haidara,Ivory Coast,Onze Sœurs de Gagnoa
Sophie Aguie,Ivory Coast,Omness de Dabou
Raymonde Kacou,Ivory Coast,Juventus de Yopougon
Cynthia Djohore,Ivory Coast,Onze Sœurs de Gagnoa
Player,Norway,Club
Ingrid Hjelmseth,Norway,Stabæk
Maria Thorisdottir,Norway,Klepp IL
Marita Skammelsrud Lund,Norway,LSK Kvinner FK
Gry Tofte Ims,Norway,Klepp IL
Lisa-Marie Karlseng Utland,Norway,Trondheims-Ørn SK
Maren Mjelde,Norway,Avaldsnes IL
Trine Rønning (captain),Norway,Stabæk
Solveig Gulbrandsen,Norway,Kolbotn
Isabell Herlovsen,Norway,LSK Kvinner FK
Anja Sønstevold,Norway,LSK Kvinner FK
Nora Holstad Berge,Norway,FC Bayern Munich
Silje Vesterbekkmo,Norway,Røa IL
Ingrid Moe Wold,Norway,LSK Kvinner FK
Ingrid Schjelderup,Norway,Stabæk
Marit Sandvei,Norway,LSK Kvinner FK
Elise Thorsnes,Norway,Avaldsnes IL
Lene Mykjåland,Norway,LSK Kvinner FK
Melissa Bjånesøy,Norway,Stabæk
Kristine Minde,Norway,Linköpings FC
Emilie Haavi,Norway,LSK Kvinner FK
Ada Hegerberg,Norway,Olympique Lyon
Hege Hansen,Norway,Klepp IL
Cecilie Fiskerstrand,Norway,Stabæk
Player,Thailand,Club
Waraporn Boonsing,Thailand,BG Bundit Asia
Darut Changplook,Thailand,North Bangkok College
Natthakarn Chinwong,Thailand,BG Bundit Asia
Duangnapa Sritala (captain),Thailand,Bangkok F.C.
Ainon Phancha,Thailand,Chonburi Sriprathum
Pikul Khueanpet,Thailand,Khonkaen F.C.
Silawan Intamee,Thailand,Chonburi Sriprathum
Naphat Seesraum,Thailand,BG Bundit Asia
Warunee Phetwiset,Thailand,Chonburi Sriprathum
Sunisa Srangthaisong,Thailand,BG Bundit Asia
Alisa Rukpinij,Thailand,Chonburi Sriprathum
Rattikan Thongsombut,Thailand,BG Bundit Asia
Orathai Srimanee,Thailand,Khonkaen F.C.
Thanatta Chawong,Thailand,BG Bundit Asia
Nattaya Duanjanthuek,Thailand,BG Bundit Asia
Khwanrudi Saengchan,Thailand,BG Bundit Asia
Anootsara Maijarern,Thailand,Air Force United
Yada Sengyong,Thailand,North Bangkok College
Taneekarn Dangda,Thailand,Bangkok F.C.
Wilaiporn Boothduang,Thailand,Bangkok F.C.
Kanjana Sungngoen,Thailand,Bangkok F.C.
Sukanya Chor Charoenying,Thailand,Air Force United
Nisa Romyen,Thailand,North Bangkok College
Player,Cameroon,Club
Annette Ngo Ndom,Cameroon,Union Nové Zámky
Christine Manie (captain),Cameroon,CFF Olimpia Cluj
Ajara Nchout,Cameroon,Western New York Flash
Yvonne Leuko,Cameroon,Arras FCF
Augustine Ejangue,Cameroon,Energy Voronezh
Francine Zouga,Cameroon,FF Chênois
Gabrielle Onguéné,Cameroon,Louves Minproff
Raissa Feudjio,Cameroon,Merilappi United
Madeleine Ngono Mani,Cameroon,Claix Football
Jeannette Yango,Cameroon,FF Yzeure
Aurelle Awona,Cameroon,ASJ Soyaux
Claudine Meffometou,Cameroon,Zvezda 2005 Perm
Cathy Bou Ndjouh,Cameroon,FC Minsk
Ninon Abena,Cameroon,Louves Minproff
Ysis Sonkeng,Cameroon,Louves Minproff
Thècle Mbororo,Cameroon,Panthère de Garoua
Gaëlle Enganamouit,Cameroon,Eskilstuna United
Henriette Akaba,Cameroon,Louves Minproff
Agathe Ngani,Cameroon,Louves Minproff
Genevieve Ngo Mbeleck,Cameroon,Caïman Douala
Rose Bella,Cameroon,AS Police
Wanki Awachwi,Cameroon,Locomotive Yaoundé
Flore Enyegue,Cameroon,AS Police
Player,Ecuador,Club
Shirley Berruz,Ecuador,Rocafuerte Fútbol Club
Katherine Ortiz,Ecuador,Rocafuerte Fútbol Club
Lorena Aguilar,Ecuador,Atlético de Febrero
Merly Zambrano,Ecuador,Espuce
Mayra Olvera,Ecuador,Atlético de Febrero
Angie Ponce,Ecuador,Talleres Emanuel
Ingrid Rodríguez,Ecuador,Unión Española
Erika Vásquez,Ecuador,Unión Española
Giannina Lattanzio,Ecuador,Atlético de Febrero
Ámbar Torres,Ecuador,Talleres Emanuel
Mónica Quinteros,Ecuador,Atlético de Febrero
Irene Tobar,Ecuador,Atlético de Febrero
Madelin Riera,Ecuador,Unión Española
Carina Caicedo,Ecuador,Deportivo Quito
Valeria Palacios,Ecuador,Rocafuerte Fútbol Club
Ligia Moreira (captain),Ecuador,Atlético de Febrero
Alexandra Salvador,Ecuador,Universidad de Quito
Adriana Barré,Ecuador,Galápagos S.C.
Kerlly Real,Ecuador,Espuce
Denise Pesántes,Ecuador,Galápagos S.C.
Mabel Velarde,Ecuador,Deportivo Quito
Andrea Vera,Ecuador,Universidad de Quito
Mariela Jácome,Ecuador,Universidad de Quito
Player,Japan,Club
Miho Fukumoto,Japan,Okayama Yunogo Belle
Yukari Kinga,Japan,INAC Kobe Leonessa
Azusa Iwashimizu,Japan,NTV Beleza
Saki Kumagai,Japan,Olympique Lyon
Aya Sameshima,Japan,INAC Kobe Leonessa
Mizuho Sakaguchi,Japan,NTV Beleza
Kozue Ando,Japan,1. FFC Frankfurt
Aya Miyama (captain),Japan,Okayama Yunogo Belle
Nahomi Kawasumi,Japan,INAC Kobe Leonessa
Homare Sawa,Japan,INAC Kobe Leonessa
Shinobu Ohno,Japan,INAC Kobe Leonessa
Megumi Kamionobe,Japan,Albirex Niigata
Rumi Utsugi,Japan,Montpellier HSC
Asuna Tanaka,Japan,INAC Kobe Leonessa
Yuika Sugasawa,Japan,JEF United
Mana Iwabuchi,Japan,FC Bayern Munich
Yūki Ōgimi,Japan,VfL Wolfsburg
Ayumi Kaihori,Japan,INAC Kobe Leonessa
Saori Ariyoshi,Japan,NTV Beleza
Yuri Kawamura,Japan,Vegalta Sendai Ladies
Erina Yamane,Japan,JEF United
Asano Nagasato,Japan,1. FFC Turbine Potsdam
Kana Kitahara,Japan,Albirex Niigata
Player,Switzerland,Club
Gaëlle Thalmann,Switzerland,MSV Duisburg
Nicole Remund,Switzerland,FC Zürich
Sandra Betschart,Switzerland,Sunnanå SK
Rachel Rinast,Switzerland,1. FC Köln
Noelle Maritz,Switzerland,VfL Wolfsburg
Selina Kuster,Switzerland,FC Zürich
Martina Moser,Switzerland,TSG Hoffenheim
Cinzia Zehnder,Switzerland,FC Zürich
Lia Wälti,Switzerland,Turbine Potsdam
Ramona Bachmann,Switzerland,FC Rosengård
Lara Dickenmann,Switzerland,Olympique Lyon
Stenia Michel,Switzerland,USV Jena
Ana-Maria Crnogorčević,Switzerland,1. FFC Frankfurt
Rahel Kiwic,Switzerland,MSV Duisburg
Caroline Abbé (captain),Switzerland,Bayern Munich
Fabienne Humm,Switzerland,FC Zürich
Florijana Ismaili,Switzerland,BSC YB Frauen
Vanessa Bürki,Switzerland,Bayern Munich
Eseosa Aigbogun,Switzerland,FC Basel
Daniela Schwarz,Switzerland,Vålerenga
Jennifer Oehrli,Switzerland,BSC YB Frauen
Vanessa Bernauer,Switzerland,VfL Wolfsburg
Barla Deplazes,Switzerland,FC Zürich
Player,Australia,Club
Lydia Williams,Australia,Washington Spirit
Larissa Crummer,Australia,Brisbane Roar
Ashleigh Sykes,Australia,Canberra United
Clare Polkinghorne,Australia,Brisbane Roar
Laura Alleway,Australia,Brisbane Roar
Servet Uzunlar,Australia,Sydney FC
Steph Catley,Australia,Melbourne Victory
Elise Kellond-Knight,Australia,Brisbane Roar
Caitlin Foord,Australia,Perth Glory
Emily van Egmond,Australia,Newcastle Jets
Lisa De Vanna (captain),Australia,Melbourne Victory
Leena Khamis,Australia,Sydney FC
Tameka Butt,Australia,Brisbane Roar
Alanna Kennedy,Australia,Perth Glory
Teresa Polias,Australia,Sydney FC
Hayley Raso,Australia,Brisbane Roar
Kyah Simon,Australia,Sydney FC
Melissa Barbieri,Australia,Adelaide United
Katrina Gorry,Australia,Brisbane Roar
Sam Kerr,Australia,Perth Glory
Mackenzie Arnold,Australia,Perth Glory
Nicola Bolger,Australia,Sydney FC
Michelle Heyman,Australia,Canberra United
Player,Nigeria,Club
Precious Dede,Nigeria,Ibom Queens
Blessing Edoho,Nigeria,Pelican Stars
Osinachi Ohale,Nigeria,Rivers Angels
Perpetua Nkwocha,Nigeria,Clemensnäs IF
Onome Ebi,Nigeria,FC Minsk
Josephine Chukwunonye,Nigeria,Rivers Angels
Esther Sunday,Nigeria,FC Minsk
Asisat Oshoala,Nigeria,Liverpool
Desire Oparanozie,Nigeria,Guingamp
Courtney Dike,Nigeria,Oklahoma State Univ.
Ini-Abasi Umotong,Nigeria,Portsmouth
Halimatu Ayinde,Nigeria,Delta Queens
Ngozi Okobi,Nigeria,Delta Queens
Evelyn Nwabuoku (captain),Nigeria,BIIK Kazygurt
Ugo Njoku,Nigeria,Rivers Angels
Ibubeleye Whyte,Nigeria,Rivers Angels
Francisca Ordega,Nigeria,Washington Spirit
Loveth Ayila,Nigeria,Rivers Angels
Martina Ohadugha,Nigeria,Rivers Angels
Cecilia Nku,Nigeria,Rivers Angels
Christy Ohiaeriaku,Nigeria,Rivers Angels
Sarah Nnodim,Nigeria,Nasarawa Amazons
Ngozi Ebere,Nigeria,Rivers Angels
Player,Sweden,Club
Hedvig Lindahl,Sweden,Chelsea
Charlotte Rohlin,Sweden,Linköpings FC
Linda Sembrant,Sweden,Montpellier HSC
Emma Berglund,Sweden,FC Rosengård
Nilla Fischer,Sweden,VfL Wolfsburg
Sara Thunebro,Sweden,Eskilstuna United
Lisa Dahlkvist,Sweden,KIF Örebro
Lotta Schelin (co-captain),Sweden,Olympique Lyon
Kosovare Asllani,Sweden,Paris Saint-Germain
Sofia Jakobsson,Sweden,Montpellier HSC
Jenny Hjohlman,Sweden,Umeå IK
Hilda Carlén,Sweden,Piteå IF
Malin Diaz,Sweden,Eskilstuna United
Amanda Ilestedt,Sweden,FC Rosengård
Therese Sjögran,Sweden,FC Rosengård
Lina Nilsson,Sweden,FC Rosengård
Caroline Seger (co-captain),Sweden,Paris Saint-Germain
Jessica Samuelsson,Sweden,Linköpings FC
Emma Lundh,Sweden,AIK Fotboll
Emilia Appelqvist,Sweden,Piteå IF
Carola Söberg,Sweden,KIF Örebro
Olivia Schough,Sweden,Eskilstuna United
Elin Rubensson,Sweden,Kopparbergs/Göteborg FC
Player,United States,Club
Hope Solo,United States,Seattle Reign
Sydney Leroux,United States,Western New York Flash
Christie Rampone (captain),United States,Sky Blue
Becky Sauerbrunn,United States,Kansas City
Kelley O'Hara,United States,Sky Blue
Whitney Engen,United States,Western New York Flash
Shannon Boxx,United States,Chicago Red Stars
Amy Rodriguez,United States,Kansas City
Heather O'Reilly,United States,Kansas City
Carli Lloyd,United States,Houston Dash
Ali Krieger,United States,Washington Spirit
Lauren Holiday,United States,Kansas City
Alex Morgan,United States,Portland Thorns
Morgan Brian,United States,Houston Dash
Megan Rapinoe,United States,Seattle Reign
Lori Chalupny,United States,Chicago Red Stars
Tobin Heath,United States,Portland Thorns
Ashlyn Harris,United States,Washington Spirit
Julie Johnston,United States,Chicago Red Stars
Abby Wambach,United States,Unattached
Alyssa Naeher,United States,Boston Breakers
Meghan Klingenberg,United States,Houston Dash
Christen Press,United States,Chicago Red Stars
Player,Brazil,Club
Luciana,Brazil,Ferroviária
Fabiana,Brazil,Centro Olímpico
Mônica Alves,Brazil,Ferroviária
Rafinha Travalão,Brazil,Boston Breakers
Andressinha,Brazil,Kindermann
Tamires,Brazil,Centro Olímpico
Bia Zaneratto,Brazil,Incheon Hyundai Steel Red Angels
Thaísa Moreno,Brazil,Ferroviária
Andressa Alves,Brazil,São José
Marta (captain),Brazil,FC Rosengård
Cristiane,Brazil,Centro Olímpico
Bárbara,Brazil,Kindermann
Poliana,Brazil,São José
Géssica do Nascimento,Brazil,Ferroviária
Tayla,Brazil,Ferroviária
Rafaelle Souza,Brazil,São Francisco
Rosana,Brazil,São José
Raquel Fernandes,Brazil,Ferroviária
Maurine,Brazil,Ferroviária
Formiga,Brazil,São José
Gabi Zanotti,Brazil,Centro Olímpico
Darlene,Brazil,Centro Olímpico
Letícia Izidoro,Brazil,São José
Player,Costa Rica,Club
Dinnia Díaz,Costa Rica,UD Moravia
Gabriela Guillén,Costa Rica,Deportivo Saprissa
Emilie Valenciano,Costa Rica,L.D. Alajuelense
Mariana Benavides,Costa Rica,C.S. Herediano
Diana Sáenz,Costa Rica,Univ. of South Florida
Carol Sánchez,Costa Rica,UD Moravia
Melissa Herrera,Costa Rica,Deportivo Saprissa
Daniela Cruz,Costa Rica,Deportivo Saprissa
Carolina Venegas,Costa Rica,Deportivo Saprissa
Shirley Cruz (captain),Costa Rica,Paris Saint-Germain
Raquel Rodríguez,Costa Rica,Penn State Univ.
Lixy Rodríguez,Costa Rica,L.D. Alajuelense
Noelia Bermúdez,Costa Rica,Deportivo Saprissa
María Barrantes,Costa Rica,UD Moravia
Cristín Granados,Costa Rica,Deportivo Saprissa
Katherine Alvarado,Costa Rica,Deportivo Saprissa
Karla Villalobos,Costa Rica,C.S. Herediano
Yirlania Arroyo,Costa Rica,Sky Blue FC
Fabiola Sánchez,Costa Rica,Martin Methodist College
Wendy Acosta,Costa Rica,UD Moravia
Adriana Venegas,Costa Rica,C.S. Herediano
María Coto,Costa Rica,L.D. Alajuelense
Gloriana Villalobos,Costa Rica,Deportivo Saprissa
Player,South Korea,Club
Jun Min-kyung,South Korea,Icheon Daekyo
Lee Eun-mi,South Korea,Icheon Daekyo
Lim Seon-joo,South Korea,Incheon Hyundai Steel Red Angels
Shim Seo-yeon,South Korea,Icheon Daekyo
Kim Do-yeon,South Korea,Incheon Hyundai Steel Red Angels
Hwang Bo-ram,South Korea,Icheon Daekyo
Jeon Ga-eul,South Korea,Incheon Hyundai Steel Red Angels
Cho So-hyun (captain),South Korea,Incheon Hyundai Steel Red Angels
Park Eun-sun,South Korea,WFC Rossiyanka
Ji So-yun,South Korea,Chelsea
Jung Seol-bin,South Korea,Incheon Hyundai Steel Red Angels
Yoo Young-a,South Korea,Incheon Hyundai Steel Red Angels
Kwon Hah-nul,South Korea,Busan Sangmu
Song Su-ran,South Korea,Daejeon Sportstoto
Park Hee-young,South Korea,Daejeon Sportstoto
Kang Yu-mi,South Korea,Hwacheon KSPO
Kim Hye-yeong,South Korea,Icheon Daekyo
Kim Jung-mi,South Korea,Incheon Hyundai Steel Red Angels
Kim Soo-yun,South Korea,Hwacheon KSPO
Kim Hye-ri,South Korea,Incheon Hyundai Steel Red Angels
Yoon Young-geul,South Korea,Suwon FMC
Lee So-dam,South Korea,Daejeon Sportstoto
Lee Geum-min,South Korea,Seoul
Player,Spain,Club
Ainhoa Tirapu,Spain,Athletic Bilbao
Celia Jiménez,Spain,Univ. of Alabama
Leire Landa,Spain,FC Barcelona
Melanie Serrano,Spain,FC Barcelona
Ruth García,Spain,FC Barcelona
Virginia Torrecilla,Spain,FC Barcelona
Natalia Pablos,Spain,Arsenal
Sonia Bermúdez,Spain,FC Barcelona
Verónica Boquete (captain),Spain,1. FFC Frankfurt
Jennifer Hermoso,Spain,FC Barcelona
Priscila Borja,Spain,Atlético Madrid
Marta Corredera,Spain,FC Barcelona
Lola Gallardo,Spain,Atlético Madrid
Vicky Losada,Spain,Arsenal
Silvia Meseguer,Spain,Atlético Madrid
Ivana Andrés,Spain,Valencia CF
Elisabeth Ibarra,Spain,Athletic Bilbao
Marta Torrejón,Spain,FC Barcelona
Erika Vázquez,Spain,Athletic Bilbao
Irene Paredes,Spain,Athletic Bilbao
Alexia Putellas,Spain,FC Barcelona
Amanda Sampedro,Spain,Atlético Madrid
Sandra Paños,Spain,Levante UD
Player,Colombia,Club
Stefany Castaño,Colombia,Graceland Univ.
Carolina Arbeláez,Colombia,Formas Íntimas
Natalia Gaitán (captain),Colombia,CD Gol Star
Diana Ospina,Colombia,Formas Íntimas
Lina Granados,Colombia,Vanderbilt University
Daniela Montoya,Colombia,Formas Íntimas
Ingrid Vidal,Colombia,CD Palmiranas
Mildrey Pineda,Colombia,CD Palmiranas
Oriánica Velásquez,Colombia,CD Gol Star
Yoreli Rincón,Colombia,Torres Calcio
Catalina Usme,Colombia,Formas Íntimas
Sandra Sepúlveda,Colombia,Formas Íntimas
Ángela Clavijo,Colombia,Club Kamatsa
Nataly Arias,Colombia,Atlanta Silverbacks
Tatiana Ariza,Colombia,CD Gol Star
Lady Andrade,Colombia,CD Palmiranas
Carolina Arias,Colombia,CD Palmiranas
Yisela Cuesta,Colombia,Formas Íntimas
Leicy Santos,Colombia,Club Besser
Laura Cosme,Colombia,CD Palmiranas
Isabella Echeverri,Colombia,Univ. of Toledo
Catalina Pérez,Colombia,Univ. of Miami
Manuela González,Colombia,CD Palmiranas
Player,England,Club
Karen Bardsley,England,Manchester City
Alex Scott,England,Arsenal
Claire Rafferty,England,Chelsea
Fara Williams,England,Liverpool
Steph Houghton (captain),England,Manchester City
Laura Bassett,England,Notts County
Jordan Nobbs,England,Arsenal
Jill Scott,England,Manchester City
Eniola Aluko,England,Chelsea
Karen Carney,England,Birmingham City
Jade Moore,England,Birmingham City
Lucy Bronze,England,Manchester City
Siobhan Chamberlain,England,Arsenal
Alex Greenwood,England,Notts County
Casey Stoney,England,Arsenal
Katie Chapman,England,Chelsea
Jo Potter,England,Birmingham City
Toni Duggan,England,Manchester City
Jodie Taylor,England,Portland Thorns
Lianne Sanderson,England,Portland Thorns
Carly Telford,England,Notts County
Fran Kirby,England,Chelsea
Ellen White,England,Notts County
Player,France,Club
Céline Deville,France,FCF Juvisy
Wendie Renard (captain),France,Olympique Lyon
Laure Boulleau,France,Paris Saint-Germain
Laura Georges,France,Paris Saint-Germain
Sabrina Delannoy,France,Paris Saint-Germain
Amandine Henry,France,Olympique Lyon
Kenza Dali,France,Paris Saint-Germain
Jessica Houara,France,Paris Saint-Germain
Eugénie Le Sommer,France,Olympique Lyon
Camille Abily,France,Olympique Lyon
Claire Lavogez,France,Montpellier HSC
Élodie Thomis,France,Olympique Lyon
Kadidiatou Diani,France,FCF Juvisy
Louisa Nécib,France,Olympique Lyon
Élise Bussaglia,France,Olympique Lyon
Sarah Bouhaddi,France,Olympique Lyon
Gaëtane Thiney,France,FCF Juvisy
Marie-Laure Delie,France,Paris Saint-Germain
Griedge Mbock Bathy,France,EA Guingamp
Annaïg Butel,France,FCF Juvisy
Méline Gérard,France,Olympique Lyon
Amel Majri,France,Olympique Lyon
Kheira Hamraoui,France,Paris Saint-Germain
Player,Mexico,Club
Cecilia Santiago,Mexico,Unattached
Kenti Robles,Mexico,RCD Espanyol
Christina Murillo,Mexico,Univ. of Michigan
Alina Garciamendez,Mexico,Unattached
Valeria Miranda,Mexico,Pumas UNAM
Jenny Ruiz,Mexico,Unattached
Nayeli Rangel (captain),Mexico,Unattached
Teresa Noyola,Mexico,Houston Dash
Charlyn Corral,Mexico,Merilappi United
Stephany Mayor,Mexico,UDLA Puebla
Mónica Ocampo,Mexico,Sky Blue FC
Pamela Tajonar,Mexico,Sevilla FC
Greta Espinoza,Mexico,Arizona Strikers
Arianna Romero,Mexico,Washington Spirit
Bianca Sierra,Mexico,Boston Breakers
Mónica Alvarado,Mexico,Texas Christian Univ.
Verónica Pérez,Mexico,Washington Spirit
Amanda Pérez,Mexico,Univ. of Washington
Renae Cuéllar,Mexico,Washington Spirit
María Sánchez,Mexico,Unattached
Anisa Guajardo,Mexico,Heidelberg United
Fabiola Ibarra,Mexico,Club Tijuana
Emily Alvarado,Mexico,Texas Rush
