Tan Ruyin,China PR,Guangdong Huijun
Zhang Rui,China PR,Changchun Zhuoyue
Yao Wei,China PR,Wuhan Jianghan University
Luo Guiping,China PR,Guangdong Huijun
Liu Yanqiu,China PR,Wuhan Jianghan University
Player,Germany,Club
Almuth Schult,Germany,VfL Wolfsburg
Carolin Simon,Germany,Lyon
Kathrin Hendrich,Germany,Bayern Munich
Leonie Maier,Germany,Bayern Munich
Marina Hegering,Germany,SGS Essen
Lena Oberdorf,Germany,SGS Essen
Lea Schüller,Germany,SGS Essen
Lena Goeßling,Germany,VfL Wolfsburg
Svenja Huth,Germany,Turbine Potsdam
Dzsenifer Marozsán,Germany,Lyon
Alexandra Popp (captain),Germany,VfL Wolfsburg
Laura Benkarth,Germany,Bayern Munich
Sara Däbritz,Germany,Bayern Munich
Johanna Elsig,Germany,Turbine Potsdam
Giulia Gwinn,Germany,SC Freiburg
Linda Dallmann,Germany,SGS Essen
Verena Schweers,Germany,Bayern Munich
Melanie Leupolz,Germany,Bayern Munich
Klara Bühl,Germany,SC Freiburg
Lina Magull,Germany,Bayern Munich
Merle Frohms,Germany,SC Freiburg
Turid Knaak,Germany,SGS Essen
Sara Doorsoun,Germany,VfL Wolfsburg
Player,South Africa,Club
Mapaseka Mpuru,South Africa,University of Pretoria
Lebogang Ramalepe,South Africa,Ma-Indies
Nothando Vilakazi,South Africa,Gintra Universitetas
Noko Matlou,South Africa,Ma-Indies
Janine van Wyk (captain),South Africa,JVW
Mamello Makhabane,South Africa,JVW
Karabo Dhlamini,South Africa,Mamelodi Sundowns
Ode Fulutudilu,South Africa,Málaga
Amanda Mthandi,South Africa,University of Johannesburg
Linda Motlhalo,South Africa,Beijing Phoenix
Thembi Kgatlana,South Africa,Beijing Phoenix
Jermaine Seoposenwe,South Africa,Gintra Universitetas
Bambanani Mbane,South Africa,Bloemfontein Celtic
Tiisetso Makhubela,South Africa,Mamelodi Sundowns
Refiloe Jane,South Africa,Unattached
Andile Dlamini,South Africa,Mamelodi Sundowns
Leandra Smeda,South Africa,Vittsjö
Bongeka Gamede,South Africa,University of the Western Cape
Kholosa Biyana,South Africa,University of KwaZulu-Natal
Kaylin Swart,South Africa,Golden Stars
Busisiwe Ndimeni,South Africa,Tshwane University of Technology
Rhoda Mulaudzi,South Africa,Unattached
Sibulele Holweni,South Africa,Sophakama Ladies/HPC
Player,Spain,Club
Lola Gallardo,Spain,Atlético Madrid
Celia Jiménez,Spain,Reign FC
Leila Ouahabi,Spain,Barcelona
Irene Paredes,Spain,Paris Saint-Germain
Ivana Andrés,Spain,Levante
Vicky Losada,Spain,Barcelona
Marta Corredera,Spain,Levante
Marta Torrejón (captain),Spain,Barcelona
Mariona Caldentey,Spain,Barcelona
Jennifer Hermoso,Spain,Atlético Madrid
Alexia Putellas,Spain,Barcelona
Patricia Guijarro,Spain,Barcelona
Sandra Paños,Spain,Barcelona
Virginia Torrecilla,Spain,Montpellier
Silvia Meseguer,Spain,Atlético Madrid
María Pilar León,Spain,Barcelona
Lucía García,Spain,Athletic Bilbao
Aitana Bonmatí,Spain,Barcelona
Amanda Sampedro,Spain,Atlético Madrid
Andrea Pereira,Spain,Barcelona
Andrea Falcón,Spain,Atlético Madrid
Nahikari García,Spain,Real Sociedad
María Asunción Quiñones,Spain,Real Sociedad
Player,Australia,Club
Lydia Williams,Australia,Reign FC
Gema Simon,Australia,Newcastle Jets
Aivi Luik,Australia,Levante
Clare Polkinghorne,Australia,Houston Dash
Karly Roestbakken,Australia,Canberra United
Chloe Logarzo,Australia,Washington Spirit
Steph Catley,Australia,Reign FC
Elise Kellond-Knight,Australia,Reign FC
Caitlin Foord,Australia,Portland Thorns
Emily van Egmond,Australia,Orlando Pride
Lisa De Vanna,Australia,Sydney FC
Teagan Micah,Australia,UCLA Bruins
Tameka Yallop,Australia,Klepp
Alanna Kennedy,Australia,Orlando Pride
Emily Gielnik,Australia,Melbourne Victory
Hayley Raso,Australia,Portland Thorns
Mary Fowler,Australia,Bankstown City
Mackenzie Arnold,Australia,Brisbane Roar
Katrina Gorry,Australia,Brisbane Roar
Sam Kerr (captain),Australia,Chicago Red Stars
Ellie Carpenter,Australia,Portland Thorns
Amy Harrison,Australia,Washington Spirit
Teigen Allen,Australia,Melbourne Victory
Player,Brazil,Club
Bárbara,Brazil,Kindermann
Poliana,Brazil,São José
Daiane,Brazil,Paris Saint-Germain
Tayla,Brazil,Benfica
Thaisa,Brazil,Milan
Tamires,Brazil,Fortuna Hjørring
Andressa,Brazil,Barcelona
Formiga,Brazil,Paris Saint-Germain
Debinha,Brazil,North Carolina Courage
Marta (captain),Brazil,Orlando Pride
Cristiane,Brazil,São Paulo
Aline,Brazil,Granadilla
Letícia Santos,Brazil,SC Sand
Kathellen,Brazil,Bordeaux
Camila,Brazil,Orlando Pride
Beatriz,Brazil,Hyundai Steel Red Angels
Andressinha,Brazil,Portland Thorns
Luana,Brazil,Hwacheon KSPO
Ludmila,Brazil,Atlético Madrid
Raquel,Brazil,Sporting Huelva
Mônica,Brazil,Corinthians
Letícia Izidoro,Brazil,Corinthians
Geyse,Brazil,Benfica
Player,Italy,Club
Laura Giuliani,Italy,Juventus
Valentina Bergamaschi,Italy,Milan
Sara Gama (captain),Italy,Juventus
Aurora Galli,Italy,Juventus
Elena Linari,Italy,Atlético Madrid
Martina Rosucci,Italy,Juventus
Alia Guagni,Italy,Fiorentina
Alice Parisi,Italy,Fiorentina
Daniela Sabatino,Italy,Milan
Cristiana Girelli,Italy,Juventus
Barbara Bonansea,Italy,Juventus
Chiara Marchitelli,Italy,Florentia
Elisa Bartoli,Italy,Roma
Stefania Tarenzi,Italy,ChievoVerona Valpo [it]
Annamaria Serturini,Italy,Roma
Laura Fusetti,Italy,Milan
Lisa Boattin,Italy,Juventus
Ilaria Mauro,Italy,Fiorentina
Valentina Giacinti,Italy,Milan
Linda Tucceri Cimini,Italy,Milan
Valentina Cernoia,Italy,Juventus
Rosalia Pipitone,Italy,Roma
Manuela Giugliano,Italy,Milan
Player,Jamaica,Club
Sydney Schneider,Jamaica,UNC Wilmington Seahawks
Lauren Silver,Jamaica,Trondheims-Ørn
Chanel Hudson-Marks,Jamaica,Memphis Tigers
Chantelle Swaby,Jamaica,Rutgers Scarlet Knights
Konya Plummer (captain),Jamaica,UCF Knights
Havana Solaun,Jamaica,Klepp
Chinyelu Asher,Jamaica,Stabæk
Ashleigh Shim,Jamaica,Unattached
Marlo Sweatman,Jamaica,Szent Mihály
Jody Brown,Jamaica,Montverde Academy
Khadija Shaw,Jamaica,Tennessee Volunteers
Sashana Campbell,Jamaica,Maccabi Kishronot Hadera
Nicole McClure,Jamaica,Sion Swifts
Deneisha Blackwood,Jamaica,West Florida Argonauts
Tiffany Cameron,Jamaica,Stabæk
Dominique Bond-Flasza,Jamaica,PSV
Allyson Swaby,Jamaica,Roma
Trudi Carter,Jamaica,Roma
Toriana Patterson,Jamaica,Pink Sport Time
Cheyna Matthews,Jamaica,Washington Spirit
Olufolasade Adamolekun,Jamaica,United Soccer Alliance
Mireya Grey,Jamaica,Seattle Sounders
Yazmeen Jamieson,Jamaica,Papakura City
Player,Argentina,Club
Vanina Correa,Argentina,Rosario Central
Agustina Barroso,Argentina,Madrid CFF
Eliana Stábile,Argentina,Boca Juniors
Adriana Sachs,Argentina,UAI Urquiza
Vanesa Santana,Argentina,Logroño
Aldana Cometti,Argentina,Sevilla
Yael Oviedo,Argentina,Rayo Vallecano
Ruth Bravo,Argentina,Tacón
Sole Jaimes,Argentina,Lyon
Estefanía Banini (captain),Argentina,Levante
Florencia Bonsegundo,Argentina,Sporting Huelva
Gaby Garton,Argentina,Unattached
Virginia Gómez,Argentina,Rosario Central
Miriam Mayorga,Argentina,UAI Urquiza
Belén Potassa,Argentina,UAI Urquiza
Lorena Benítez,Argentina,Boca Juniors
Mariela Coronel,Argentina,Granada
Gabriela Chávez,Argentina,River Plate
Mariana Larroquette,Argentina,UAI Urquiza
Dalila Ippólito,Argentina,River Plate
Natalie Juncos,Argentina,Unattached
Milagros Menéndez,Argentina,UAI Urquiza
Solana Pereyra,Argentina,UAI Urquiza
Player,England,Club
Karen Bardsley,England,Manchester City
Lucy Bronze,England,Lyon
Alex Greenwood,England,Manchester United
Keira Walsh,England,Manchester City
Steph Houghton (captain),England,Manchester City
Millie Bright,England,Chelsea
Nikita Parris,England,Manchester City
Jill Scott,England,Manchester City
Jodie Taylor,England,Reign FC
Fran Kirby,England,Chelsea
Toni Duggan,England,Barcelona
Demi Stokes,England,Manchester City
Carly Telford,England,Chelsea
Leah Williamson,England,Arsenal
Abbie McManus,England,Manchester City
Jade Moore,England,Reading
Rachel Daly,England,Houston Dash
Ellen White,England,Birmingham City
Georgia Stanway,England,Manchester City
Karen Carney,England,Chelsea
Mary Earps,England,VfL Wolfsburg
Beth Mead,England,Arsenal
Lucy Staniforth,England,Birmingham City
Player,Japan,Club
Sakiko Ikeda,Japan,Urawa Red Diamonds
Rumi Utsugi,Japan,Reign FC
Aya Sameshima,Japan,INAC Kobe Leonessa
Saki Kumagai (captain),Japan,Lyon
Nana Ichise,Japan,Vegalta Sendai
Hina Sugita,Japan,INAC Kobe Leonessa
Emi Nakajima,Japan,INAC Kobe Leonessa
Mana Iwabuchi,Japan,INAC Kobe Leonessa
Yuika Sugasawa,Japan,Urawa Red Diamonds
Mizuho Sakaguchi,Japan,Nippon TV Beleza
Rikako Kobayashi,Japan,Nippon TV Beleza
Moeka Minami,Japan,Urawa Red Diamonds
Saori Takarada,Japan,Cerezo Osaka Sakai
Yui Hasegawa,Japan,Nippon TV Beleza
Yuka Momiki,Japan,Nippon TV Beleza
Asato Miyagawa,Japan,Nippon TV Beleza
Narumi Miura,Japan,Nippon TV Beleza
Ayaka Yamashita,Japan,Nippon TV Beleza
Jun Endo,Japan,Nippon TV Beleza
Kumi Yokoyama,Japan,AC Nagano Parceiro
Chika Hirao,Japan,Albirex Niigata
Risa Shimizu,Japan,Nippon TV Beleza
Shiori Miyake,Japan,INAC Kobe Leonessa
Player,Scotland,Club
Lee Alexander,Scotland,Glasgow City
Kirsty Smith,Scotland,Manchester United
Nicola Docherty,Scotland,Glasgow City
Rachel Corsie (captain),Scotland,Utah Royals
Jen Beattie,Scotland,Manchester City
Joanne Love,Scotland,Glasgow City
Hayley Lauder,Scotland,Glasgow City
Kim Little,Scotland,Arsenal
Caroline Weir,Scotland,Manchester City
Leanne Crichton,Scotland,Glasgow City
Lisa Evans,Scotland,Arsenal
Shannon Lynn,Scotland,Vittsjö
Jane Ross,Scotland,West Ham United
Chloe Arthur,Scotland,Birmingham City
Sophie Howard,Scotland,Reading
Christie Murray,Scotland,Liverpool
Joelle Murray,Scotland,Hibernian
Claire Emslie,Scotland,Manchester City
Lana Clelland,Scotland,Fiorentina
Fiona Brown,Scotland,Rosengård
Jenna Fife,Scotland,Hibernian
Erin Cuthbert,Scotland,Chelsea
Lizzie Arnot,Scotland,Manchester United
Player,Cameroon,Club
Annette Ngo Ndom,Cameroon,Amazone FAP
Christine Manie (captain),Cameroon,Yzeure
Ajara Nchout,Cameroon,Vålerenga
Yvonne Leuko,Cameroon,Strasbourg
Augustine Ejangue,Cameroon,Arna-Bjørnar
Estelle Johnson,Cameroon,Sky Blue FC
Gabrielle Onguéné,Cameroon,CSKA Moscow
Raissa Feudjio,Cameroon,Granadilla
Madeleine Ngono Mani,Cameroon,Ambilly [fr]
Jeannette Yango,Cameroon,Saint-Malo
Aurelle Awona,Cameroon,Dijon
Claudine Meffometou,Cameroon,Guingamp
Charlène Meyong,Cameroon,Louves Minproff
Ninon Abena,Cameroon,Louves Minproff
Ysis Sonkeng,Cameroon,Amazone FAP
Isabelle Mambingo,Cameroon,Sunshine Queens
Gaëlle Enganamouit,Cameroon,Unattached
Henriette Akaba,Cameroon,Beşiktaş
Marlyse Ngo Ndoumbouk,Cameroon,Nancy
Genevieve Ngo Mbeleck,Cameroon,Amazone FAP
Alexandra Takounda,Cameroon,Eclair
Michaela Abam,Cameroon,Paris FC
Marthe Ongmahan,Cameroon,AWA Yaoundé
Player,Canada,Club
Stephanie Labbé,Canada,North Carolina Courage
Allysha Chapman,Canada,Houston Dash
Kadeisha Buchanan,Canada,Lyon
Shelina Zadorsky,Canada,Orlando Pride
Quinn[note 1],Canada,Paris FC
Deanne Rose,Canada,Florida Gators
Julia Grosso,Canada,Texas Longhorns
Jayde Riviere,Canada,Vancouver Whitecaps
Jordyn Huitema,Canada,Vancouver Whitecaps
Ashley Lawrence,Canada,Paris Saint-Germain
Desiree Scott,Canada,Utah Royals
Christine Sinclair (captain),Canada,Portland Thorns
Sophie Schmidt,Canada,Houston Dash
Gabrielle Carle,Canada,Florida State Seminoles
Nichelle Prince,Canada,Houston Dash
Janine Beckie,Canada,Manchester City
Jessie Fleming,Canada,UCLA Bruins
Kailen Sheridan,Canada,Sky Blue FC
Adriana Leon,Canada,West Ham United
Shannon Woeller,Canada,Eskilstuna United
Sabrina D'Angelo,Canada,Vittsjö
Lindsay Agnew,Canada,Houston Dash
Jenna Hellstrom,Canada,KIF Örebro
Player,Netherlands,Club
Sari van Veenendaal (captain),Netherlands,Arsenal
Desiree van Lunteren,Netherlands,SC Freiburg
Stefanie van der Gragt,Netherlands,Barcelona
Merel van Dongen,Netherlands,Real Betis
Kika van Es,Netherlands,Ajax
Anouk Dekker,Netherlands,Montpellier
Shanice van de Sanden,Netherlands,Lyon
Sherida Spitse,Netherlands,Vålerenga
Vivianne Miedema,Netherlands,Arsenal
Daniëlle van de Donk,Netherlands,Arsenal
Lieke Martens,Netherlands,Barcelona
Victoria Pelova,Netherlands,ADO Den Haag
Renate Jansen,Netherlands,Twente
Jackie Groenen,Netherlands,1. FFC Frankfurt
Inessa Kaagman,Netherlands,Everton
Lize Kop,Netherlands,Ajax
Ellen Jansen,Netherlands,Ajax
Danique Kerkdijk,Netherlands,Bristol City
Jill Roord,Netherlands,Bayern Munich
Dominique Bloodworth,Netherlands,Arsenal
Lineth Beerensteyn,Netherlands,Bayern Munich
Liza van der Most,Netherlands,Ajax
Loes Geurts,Netherlands,Kopparbergs/Göteborg
Player,New Zealand,Club
Erin Nayler,New Zealand,Bordeaux
Ria Percival,New Zealand,West Ham United
Anna Green,New Zealand,Miramar Rangers
C. J. Bott,New Zealand,Vittsjö
Nicole Stratford,New Zealand,Glenfield Rovers
Rebekah Stott,New Zealand,Avaldsnes
Ali Riley (captain),New Zealand,Chelsea
Abby Erceg,New Zealand,North Carolina Courage
Emma Kete,New Zealand,Unattached
Annalie Longo,New Zealand,Unattached
Sarah Gregorius,New Zealand,Miramar Rangers
Betsy Hassett,New Zealand,KR Reykjavik
Rosie White,New Zealand,Unattached
Katie Bowen,New Zealand,Utah Royals
Sarah Morton,New Zealand,Western Springs
Katie Duncan,New Zealand,Onehunga Sports
Hannah Wilkinson,New Zealand,Unattached
Stephanie Skilton,New Zealand,Papakura City
Paige Satchell,New Zealand,Three Kings United
Daisy Cleverley,New Zealand,California Golden Bears
Victoria Esson,New Zealand,Avaldsnes
Olivia Chance,New Zealand,Everton
Nadia Olla,New Zealand,Western Springs
Player,Chile,Club
Christiane Endler (captain),Chile,Paris Saint-Germain
Rocío Soto,Chile,Zaragoza
Carla Guerrero,Chile,Rayo Vallecano
Francisca Lara,Chile,Sevilla
Valentina Díaz,Chile,Colo-Colo
Claudia Soto,Chile,Santos
María José Rojas,Chile,Slavia Praha
Karen Araya,Chile,Sevilla
María José Urrutia,Chile,3B da Amazônia
Yanara Aedo,Chile,Valencia
Yessenia López,Chile,Sporting Huelva
Natalia Campos,Chile,Universidad Católica
Javiera Grez,Chile,Curicó Unido
Daniela Pardo,Chile,Santiago Morning
Su Helen Galaz,Chile,Zaragoza
Fernanda Pinilla,Chile,Córdoba
Javiera Toro,Chile,Santiago Morning
Camila Sáez,Chile,Rayo Vallecano
Yessenia Huenteo,Chile,Cáceres
Daniela Zamora,Chile,Universidad de Chile
Rosario Balmaceda,Chile,Colo-Colo
Elisa Durán,Chile,Colo-Colo
Ryann Torrero,Chile,Unattached
Player,Sweden,Club
Hedvig Lindahl,Sweden,Chelsea
Jonna Andersson,Sweden,Chelsea
Linda Sembrant,Sweden,Montpellier
Hanna Glas,Sweden,Paris Saint-Germain
Nilla Fischer,Sweden,VfL Wolfsburg
Magdalena Eriksson,Sweden,Chelsea
Madelen Janogy,Sweden,Piteå
Lina Hurtig,Sweden,Linköping
Kosovare Asllani,Sweden,Linköping
Sofia Jakobsson,Sweden,Montpellier
Stina Blackstenius,Sweden,Linköping
Jennifer Falk,Sweden,Kopparbergs/Göteborg
Amanda Ilestedt,Sweden,Turbine Potsdam
Julia Roddar,Sweden,Kopparbergs/Göteborg
Nathalie Björn,Sweden,Rosengård
Julia Zigiotti Olme,Sweden,Kopparbergs/Göteborg
Caroline Seger (captain),Sweden,Rosengård
Fridolina Rolfö,Sweden,Bayern Munich
Anna Anvegård,Sweden,Växjö
Mimmi Larsson,Sweden,Linköping
Zećira Mušović,Sweden,Rosengård
Olivia Schough,Sweden,Djurgården
Elin Rubensson,Sweden,Kopparbergs/Göteborg
Player,Thailand,Club
Waraporn Boonsing,Thailand,Bundit Asia
Kanjanaporn Saengkoon,Thailand,Bundit Asia
Natthakarn Chinwong,Thailand,Bundit Asia
Duangnapa Sritala (captain),Thailand,Bangkok
Ainon Phancha,Thailand,Chonburi Sriprathum
Pikul Khueanpet,Thailand,Bundit Asia
Silawan Intamee,Thailand,Chonburi Sriprathum
Miranda Nild,Thailand,California Golden Bears
Warunee Phetwiset,Thailand,Chonburi Sriprathum
Sunisa Srangthaisong,Thailand,Bundit Asia
Sudarat Chuchuen,Thailand,Sisaket
Rattikan Thongsombut,Thailand,Bundit Asia
Orathai Srimanee,Thailand,Bundit Asia
Saowalak Pengngam,Thailand,Chonburi Sriprathum
Orapin Waenngoen,Thailand,Bundit Asia
Khwanrudi Saengchan,Thailand,Bundit Asia
Taneekarn Dangda,Thailand,Bangkok
Sukanya Chor Charoenying,Thailand,Air Force United
Pitsamai Sornsai,Thailand,Chonburi Sriprathum
Wilaiporn Boothduang,Thailand,Bangkok
Kanjana Sungngoen,Thailand,Bangkok
Tiffany Sornpao,Thailand,Kennesaw State Owls
Phornphirun Philawan,Thailand,Bundit Asia
Player,United States,Club
Alyssa Naeher,United States,Chicago Red Stars
Mallory Pugh,United States,Washington Spirit
Sam Mewis,United States,North Carolina Courage
Becky Sauerbrunn,United States,Utah Royals
Kelley O'Hara,United States,Utah Royals
Morgan Brian,United States,Chicago Red Stars
Abby Dahlkemper,United States,North Carolina Courage
Julie Ertz,United States,Chicago Red Stars
Lindsey Horan,United States,Portland Thorns
Carli Lloyd (co-captain),United States,Sky Blue FC
Ali Krieger,United States,Orlando Pride
Tierna Davidson,United States,Chicago Red Stars
Alex Morgan (co-captain),United States,Orlando Pride
Emily Sonnett,United States,Portland Thorns
Megan Rapinoe (co-captain),United States,Reign FC
Rose Lavelle,United States,Washington Spirit
Tobin Heath,United States,Portland Thorns
Ashlyn Harris,United States,Orlando Pride
Crystal Dunn,United States,North Carolina Courage
Allie Long,United States,Reign FC
Adrianna Franch,United States,Portland Thorns
Jessica McDonald,United States,North Carolina Courage
Christen Press,United States,Utah Royals
