Amenze Aighewi,Nigeria,Rivers Angels
Alaba Jonathan,Nigeria,Pelican Stars
Player,England,Club
Karen Bardsley,England,Sky Blue FC
Alex Scott,England,Boston Breakers
Rachel Unitt,England,Everton L.F.C.
Jill Scott,England,Everton L.F.C.
Faye White (captain),England,Arsenal L.F.C.
Casey Stoney,England,Lincoln Ladies F.C.
Jessica Clarke,England,Lincoln Ladies F.C.
Fara Williams,England,Everton L.F.C.
Ellen White,England,Arsenal L.F.C.
Kelly Smith,England,Boston Breakers
Rachel Yankey,England,Arsenal L.F.C.
Karen Carney,England,Birmingham City L.F.C.
Rachel Brown,England,Everton L.F.C.
Eniola Aluko,England,Sky Blue FC
Sophie Bradley,England,Lincoln Ladies F.C.
Steph Houghton,England,Arsenal L.F.C.
Laura Bassett,England,Birmingham City L.F.C.
Anita Asante,England,Sky Blue FC
Dunia Susi,England,Birmingham City L.F.C.
Claire Rafferty,England,Chelsea L.F.C.
Siobhan Chamberlain,England,Bristol Academy
Player,Japan,Club
Nozomi Yamago,Japan,Urawa Red Diamonds Ladies
Yukari Kinga,Japan,INAC Kobe Leonessa
Azusa Iwashimizu,Japan,NTV Beleza
Saki Kumagai,Japan,Urawa Red Diamonds Ladies
Kyoko Yano,Japan,Urawa Red Diamonds Ladies
Mizuho Sakaguchi,Japan,Albirex Niigata Ladies
Kozue Ando,Japan,FCR 2001 Duisburg
Aya Miyama,Japan,Okayama Yunogo Belle
Nahomi Kawasumi,Japan,INAC Kobe Leonessa
Homare Sawa (captain),Japan,INAC Kobe Leonessa
Shinobu Ohno,Japan,INAC Kobe Leonessa
Miho Fukumoto,Japan,Okayama Yunogo Belle
Rumi Utsugi,Japan,Montpellier HSC
Megumi Kamionobe,Japan,Albirex Niigata Ladies
Aya Sameshima,Japan,Boston Breakers
Asuna Tanaka,Japan,INAC Kobe Leonessa
Yūki Nagasato,Japan,1. FFC Turbine Potsdam
Karina Maruyama,Japan,JEF United Chiba Ladies
Megumi Takase,Japan,INAC Kobe Leonessa
Mana Iwabuchi,Japan,NTV Beleza
Ayumi Kaihori,Japan,INAC Kobe Leonessa
Player,Mexico,Club
Erika Vanegas,Mexico,Unattached
Kenti Robles,Mexico,RCD Espanyol
Marlene Sandoval,Mexico,Unattached
Alina Garciamendez,Mexico,Stanford University
Natalie Vinti,Mexico,University of San Diego
Natalie Garcia,Mexico,University of San Diego
Evelyn López,Mexico,Unattached
Lupita Worbis,Mexico,Extremadura Femenino CF
Maribel Domínguez (captain),Mexico,UE L'Estartit
Dinora Garza,Mexico,Tigres de la UANL
Nayeli Rangel,Mexico,Tigres de la UANL
Pamela Tajonar,Mexico,Club Atlético Málaga
Liliana Mercado,Mexico,UDLA Puebla
Mónica Alvarado,Mexico,Texas Christian University
Luz Saucedo,Mexico,Unattached
Charlyn Corral,Mexico,Monterrey Royal Eagles
Teresa Noyola,Mexico,Stanford University
Verónica Pérez,Mexico,Saint Louis Athletica
Mónica Ocampo,Mexico,Atlanta Beat
Cecilia Santiago,Mexico,Santos Laguna
Stephany Mayor,Mexico,UDLA Puebla
Player,New Zealand,Club
Jenny Bindon,New Zealand,Hibiscus Coast AFC
Ria Percival,New Zealand,Lynn-Avon United
Anna Green,New Zealand,Three Kings United
Katie Hoyle,New Zealand,Glenfield Rovers
Abby Erceg,New Zealand,Fencibles United
Rebecca Smith (captain),New Zealand,VfL Wolfsburg
Ali Riley,New Zealand,Western New York Flash
Hayley Moorwood,New Zealand,Chelsea L.F.C.
Amber Hearn,New Zealand,Lynn-Avon United
Sarah Gregorius,New Zealand,Eastern Suburbs AFC
Kirsty Yallop,New Zealand,Lynn-Avon United
Betsy Hassett,New Zealand,"University of California, Berkeley"
Rosie White,New Zealand,Three Kings United
Sarah McLaughlin,New Zealand,Claudelands Rovers
Emma Kete,New Zealand,Lincoln Ladies F.C.
Annalie Longo,New Zealand,Three Kings United
Hannah Wilkinson,New Zealand,Glenfield Rovers
Katie Bowen,New Zealand,Glenfield Rovers
Kristy Hill,New Zealand,Fencibles United
Aroon Clansey,New Zealand,Three Kings United
Erin Nayler,New Zealand,Eastern Suburbs AFC
Player,Colombia,Club
Yineth Varón,Colombia,Club Deportivo Generaciones Palmiranas
Yuli Muñoz,Colombia,Club Deportivo Estudiantes F.C.
Natalia Gaitán (captain),Colombia,University of Toledo
Diana Ospina,Colombia,Club Deportivo Formas Íntimas
Nataly Arias,Colombia,University of Maryland
Daniela Montoya,Colombia,Club Deportivo Formas Íntimas
Catalina Usme,Colombia,Independiente Medellín
Andrea Peralta,Colombia,Club Deportivo Estudiantes F.C.
Carmen Rodallega,Colombia,Sarmiento Lora
Yoreli Rincón,Colombia,Club Deportivo Gol Star
Liana Salazar,Colombia,University of Kansas
Sandra Sepúlveda,Colombia,Club Deportivo Formas Íntimas
Yulieth Domínguez,Colombia,Club Deportivo Estudiantes F.C.
Kelis Peduzine,Colombia,Club Deportivo Eba
Tatiana Ariza,Colombia,Austin Peay State University
Lady Andrade,Colombia,Club Deportivo Inter de Bogotá
Ingrid Vidal,Colombia,Club Deportivo Generaciones Palmiranas
Katerin Castro,Colombia,Club Deportivo Estudiantes F.C.
Fátima Montaño,Colombia,Club Deportivo Águila
Oriánica Velásquez,Colombia,Indiana University
Alejandra Velasco,Colombia,Club Deportivo Gol Star
Player,North Korea,Club
Hong Myong-hui,North Korea,25 April
Jon Hong-yon,North Korea,25 April
Ho Un-byol,North Korea,25 April
Kim Myong-gum,North Korea,Rimyongsu
Song Jong-sun,North Korea,Rimyongsu
Paek Sol-hui,North Korea,25 April
Yun Hyon-hi,North Korea,25 April
Kim Su-gyong,North Korea,25 April
Ra Un-sim,North Korea,Amrokgang
Jo Yun-mi (captain),North Korea,25 April
Ri Ye-gyong,North Korea,Amrokgang
Jon Myong-hwa,North Korea,25 April
Kim Un-ju,North Korea,25 April
Kim Chung-sim,North Korea,25 April
Yu Jong-hui,North Korea,25 April
Jong Pok-sim,North Korea,25 April
Ri Un-hyang,North Korea,Amrokgang
Kim Chol-ok,North Korea,25 April
Choe Mi-gyong,North Korea,Rimyongsu
Kwon Song-hwa,North Korea,25 April
Ri Jin-sim,North Korea,Wolmido
Player,Sweden,Club
Hedvig Lindahl,Sweden,Kristianstads DFF
Charlotte Rohlin,Sweden,Linköpings FC
Linda Sembrant,Sweden,Kopparbergs/Göteborg FC
Annica Svensson,Sweden,Tyresö FF
Caroline Seger (captain),Sweden,Western New York Flash
Sara Thunebro,Sweden,1. FFC Frankfurt
Sara Larsson,Sweden,KIF Örebro DFF
Lotta Schelin,Sweden,Olympique Lyonnais
Jessica Landström,Sweden,1. FFC Frankfurt
Sofia Jakobsson,Sweden,Umeå IK
Antonia Göransson,Sweden,Hamburger SV
Kristin Hammarström,Sweden,Kopparbergs/Göteborg FC
Lina Nilsson,Sweden,LdB FC Malmö
Josefine Öqvist,Sweden,Tyresö FF
Therese Sjögran,Sweden,Sky Blue FC
Linda Forsberg,Sweden,LdB FC Malmö
Lisa Dahlkvist,Sweden,Kopparbergs/Göteborg FC
Nilla Fischer,Sweden,LdB FC Malmö
Madelaine Edlund,Sweden,Tyresö FF
Marie Hammarström,Sweden,KIF Örebro DFF
Sofia Lundgren,Sweden,Linköpings FC
Player,United States,Club
Hope Solo,United States,magicJack
Heather Mitts,United States,Atlanta Beat
Christie Rampone (captain),United States,magicJack
Becky Sauerbrunn,United States,magicJack
Kelley O'Hara,United States,Boston Breakers
Amy LePeilbet,United States,Boston Breakers
Shannon Boxx,United States,magicJack
Amy Rodriguez,United States,Philadelphia Independence
Heather O'Reilly,United States,Sky Blue FC
Carli Lloyd,United States,Atlanta Beat
Ali Krieger,United States,1. FFC Frankfurt
Lauren Cheney,United States,Boston Breakers
Alex Morgan,United States,Western New York Flash
Stephanie Cox,United States,Boston Breakers
Megan Rapinoe,United States,Philadelphia Independence
Lori Lindsey,United States,Philadelphia Independence
Tobin Heath,United States,Sky Blue FC
Nicole Barnhart,United States,Philadelphia Independence
Rachel Buehler,United States,Boston Breakers
Abby Wambach,United States,magicJack
Jillian Loyden,United States,magicJack
Player,Australia,Club
Melissa Barbieri (captain),Australia,Melbourne Victory FC
Teigen Allen,Australia,Sydney FC
Kim Carroll,Australia,Brisbane Roar
Clare Polkinghorne,Australia,Brisbane Roar
Laura Alleway,Australia,Brisbane Roar
Ellyse Perry,Australia,Canberra United
Heather Garriock,Australia,LdB Malmo
Elise Kellond-Knight,Australia,Brisbane Roar
Caitlin Foord,Australia,Sydney FC
Servet Uzunlar,Australia,Sydney FC
Lisa De Vanna,Australia,magicJack
Emily van Egmond,Australia,Canberra United
Tameka Butt,Australia,Brisbane Roar
Collette McCallum,Australia,Perth Glory
Sally Shipard,Australia,Canberra United
Lauren Colthorpe,Australia,Brisbane Roar
Kyah Simon,Australia,Sydney FC
Lydia Williams,Australia,Canberra United
Leena Khamis,Australia,Sydney FC
Sam Kerr,Australia,Perth Glory
Casey Dumont,Australia,Brisbane Roar
Player,Brazil,Club
Andréia,Brazil,Santos
Maurine,Brazil,Western New York Flash
Daiane,Brazil,Botucatu
Aline (captain),Brazil,Santos
Renata Costa,Brazil,Unattached
Rosana,Brazil,Centro Olímpico
Ester,Brazil,Santos
Formiga,Brazil,Unattached
Bia Zaneratto,Brazil,Bangu
Marta,Brazil,Western New York Flash
Cristiane,Brazil,Santos
Bárbara,Brazil,Foz Cataratas
Érika,Brazil,Santos
Fabiana,Brazil,Santos
Francielle,Brazil,São José
Elaine,Brazil,Tyresö
Daniele,Brazil,Vasco da Gama
Thaisinha,Brazil,Bangu
Grazielle,Brazil,America
Roseane,Brazil,Bangu
Thaís Picarte,Brazil,Bangu
Player,Equatorial Guinea,Club
Mirian,Equatorial Guinea,São Francisco
Bruna,Equatorial Guinea,Rio Preto
Dulce,Equatorial Guinea,Centro Olímpico
Carol Carioca,Equatorial Guinea,Botucatu
Cris,Equatorial Guinea,Palmeiras
Vânia[note 1],Equatorial Guinea,Hyundai Steel Red Angels
Blessing Diala,Equatorial Guinea,Unattached
Emiliana Mangue,Equatorial Guinea,Waiso Ipola
Dorine Chuigoué,Equatorial Guinea,Waiso Ipola
Genoveva Añonman (captain),Equatorial Guinea,USV Jena
Natalia Abeso,Equatorial Guinea,Inter Continental
Sinforosa Eyang,Equatorial Guinea,Waiso Ipola
Haoua Yao,Equatorial Guinea,Princesses
Jumária,Equatorial Guinea,São Francisco
Gloria Chinasa,Equatorial Guinea,Rivers Angels
Lucrecia,Equatorial Guinea,Waiso Ipola
Tiga,Equatorial Guinea,UNIP (futsal)
María Rosa,Equatorial Guinea,Inter Continental
Fatoumata[note 2],Equatorial Guinea,Inter Continental
Christelle Nyepel,Equatorial Guinea,Waiso Ipola
Laetitia Chapeh,Equatorial Guinea,Waiso Ipola
Player,Norway,Club
Ingrid Hjelmseth,Norway,Stabæk Fotball
Nora Holstad Berge,Norway,Linköpings FC
Maren Mjelde,Norway,Arna-Bjørnar
Ingvild Stensland (captain),Norway,Olympique Lyonnais
Marita Skammelsrud Lund,Norway,LSK Kvinner FK
Kristine Wigdahl Hegland,Norway,Arna-Bjornar
Trine Rønning,Norway,Stabæk Fotball
Runa Vikestad,Norway,Kolbotn Fotball
Isabell Herlovsen,Norway,LSK Kvinner FK
Cecilie Pedersen,Norway,Avaldsnes IL
Leni Larsen Kaurin,Norway,VfL Wolfsburg
Erika Skarbø,Norway,Arna-Bjørnar
Madeleine Giske,Norway,Arna-Bjørnar
Gry Tofte Ims,Norway,Klepp IL
Hedda Strand Gardsjord,Norway,Røa IL
Elise Thorsnes,Norway,Røa IL
Lene Mykjåland,Norway,Røa IL
Guro Knutsen Mienna,Norway,Røa IL
Emilie Haavi,Norway,Røa IL
Ingrid Ryland,Norway,Arna-Bjørnar
Caroline Knutsen,Norway,Røa IL
